StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,MTURK_ID,familiar,severity1,severity2,severity3,severity4,severity5,origin1,origin2,origin3,origin4,covidvax1,covidvax2,covidvax3,skep1,skep2,skep3,skep4,vaxeff_1,vaxeff_2,vaxeff_3,vaxeff_4,AC1,xeno1,xeno2,xeno3,xeno4,politics1,politics2,politics3,econ_1,econ_2,econ_3,AC2,Explain,Thoughts,Gender,Age,Ethnicity,Region,State,Rural,newshours,SocialIssues_1,FiscalIssues_1,FINAL_AC,Q81_First Click,Q81_Last Click,Q81_Page Submit,Q81_Click Count
5/19/20 13:08,5/19/20 13:12,0,186.179.8.34,100,199,1,5/19/20 13:12,R_Pw9KCi420EUvDu9,,,,,42.06809998,-72.62560272,anonymous,EN,1,A32QI54V14C0LD,4,4,3,4,4,4,5,4,3,4,4,4,3,4,3,3,4,4,5,4,5,1,3,5,4,4,3,4,3,5,4,4,1,very intertested study,good,1,52,1,4,co,4,40,6,5,1,1.473,1.473,6.941,1
5/19/20 13:03,5/19/20 13:12,0,73.43.91.11,100,493,1,5/19/20 13:12,R_3dzBTo4IZ2QnDyh,,,,,33.71730042,-84.478302,anonymous,EN,1,A32XXES93DJAAT,5,7,3,6,7,3,7,2,5,6,6,7,3,7,7,3,2,1,6,5,3,1,7,7,5,6,7,5,2,5,6,1,1,I AM ASKED AND THE  ANSWER THAT QUESTIONS I THINK THIS ARE CORRECT.,THIS SURVEY IS VERY INTERESTING,1,27,2,3,GEORGIA,4,48,7,1,1,4.807,4.807,39.984,1
5/19/20 13:07,5/19/20 13:12,0,72.240.89.134,100,274,1,5/19/20 13:12,R_1FJ8YUlCbuTW25I,,,,,41.62980652,-83.57730103,anonymous,EN,1,A1O3BB6ATDQEO8,4,6,3,6,6,1,7,2,6,7,7,6,2,6,7,1,2,2,5,7,2,1,7,7,6,6,6,6,1,7,6,2,1,nice,nice,1,53,4,3,oh,4,5,7,6,0,29.863,29.863,31.52,1
5/19/20 13:04,5/19/20 13:12,0,98.32.254.132,100,470,1,5/19/20 13:12,R_31TK4Rp1OxcJtpC,,,,,41.92089844,-87.70429993,anonymous,EN,1,AR32S4ACUHTYG,4,6,3,5,4,3,5,2,4,6,7,5,2,6,5,3,4,3,6,6,3,1,5,6,6,4,5,6,2,6,5,3,1,"asymptomatic transmission may occur and has contributed to a limited amount of transmission of COVID-19 infections. People can shed the virus before they have symptoms, but this is generally less than individuals with symptoms.",like,2,47,1,2,il,4,2,6,6,1,13.23,17.165,21.7,3
5/19/20 13:05,5/19/20 13:12,0,72.183.180.56,100,425,1,5/19/20 13:12,R_2Yyyog5VnRPzzYk,,,,,29.873703,-97.93609619,anonymous,EN,1,A19P7S5OYZS61Z,3,4,6,3,3,4,3,4,4,4,4,3,4,5,5,4,4,4,5,4,3,1,4,6,7,7,6,4,4,6,4,3,1,The disease is not as serious as some issues out there.  It can kill people that are unhealthy or elderly so some precautions might need to be taken but we can't overeat to what is going on.  ,none,1,30,6,3,Texas,5,2,4,4,1,20.419,20.419,23.465,1
5/19/20 13:03,5/19/20 13:12,0,66.189.159.60,100,510,1,5/19/20 13:12,R_2bUIUdsnHkyvzex,,,,,43.9058075,-123.0283966,anonymous,EN,1,A2MKWEH4BA2L0G,4,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Because I think COVID-19 poses a serious health risk to large numbers of people, and I'm concerned about the efforts by some political groups to open up the economy before a vaccine is developed to stop the spread of the disease.  I think it puts people's health at risk.",No,2,24,1,1,Oregon,4,3,1,1,1,4.701,9.121,10.668,2
5/19/20 13:04,5/19/20 13:12,0,172.106.11.149,100,441,1,5/19/20 13:12,R_1rGIlW7Th3xb7SB,,,,,39.01800537,-77.53900146,anonymous,EN,1,A1GGL9ZXVR7WG0,4,5,3,5,4,4,5,3,4,4,4,4,3,4,5,4,3,3,5,4,4,1,5,4,4,5,5,4,3,5,5,4,1,Covid-19 ,No comments,2,52,1,3,Georgia,4,45,7,7,0,54.274,80.107,85.812,2
5/19/20 13:04,5/19/20 13:12,0,172.125.226.105,100,481,1,5/19/20 13:12,R_2qz368lhHYGdUSl,,,,,29.55310059,-98.35980225,anonymous,EN,1,A31545Y7L2F07S,4,1,2,1,1,1,1,3,2,1,1,1,1,2,1,2,2,2,1,1,1,1,1,2,2,1,3,1,2,2,2,3,1,I am afraid of contracting COVID-19. I believe that the virus is very real and very scary. I want a vaccine to be developed so that I will feel safer going out in public. I think that we should all practice social distancing. Some businesses need to re-open only if people are willing to wear masks and to stay away from each other. ,n/a,2,41,1,3,Texas,5,5,3,6,1,11.354,11.354,13.633,1
5/19/20 13:05,5/19/20 13:12,0,35.143.119.110,100,423,1,5/19/20 13:12,R_V3zGAKfx9IZ3P2N,,,,,27.43989563,-82.57700348,anonymous,EN,1,A2AVKZNXCTBTBO,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,1,"Accurate random sampling and high response rates will be wasted if the ... Here, we discuss the pitfalls and best practices of designing questionnaires. ... Many of the questions in Pew Research surveys have been asked in prior polls. ... a closed-ended question, where they are asked to choose from a list of answer choices.
",i like this study,1,36,1,2,california,4,25,5,4,0,5.007,14.96,19.22,5
5/19/20 13:05,5/19/20 13:12,0,174.70.97.177,100,375,1,5/19/20 13:12,R_3MRHrhETtFU5255,,,,,29.93530273,-90.0739975,anonymous,EN,1,A3QZEKY53Y1IC6,5,6,1,7,6,1,7,1,6,6,7,7,2,6,6,1,1,1,6,7,2,1,6,7,6,7,7,6,1,6,7,1,1,I will answer for honestly.,None,1,25,1,3,LA,4,3,6,7,1,13.463,21.802,22.962,3
5/19/20 13:07,5/19/20 13:12,0,69.114.104.178,100,277,1,5/19/20 13:12,R_2ClUT7mRoMFNc93,,,,,41.21699524,-73.05519867,anonymous,EN,1,A2SO4O8XWUGS4A,3,1,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,4,2,1,1,1,1,3,1,1,1,1,1,1,1,1,"I think you we're trying to see how many antivaxxers there are. I am 100% pro-vaccine as the rhetoric of ""autism and vaccines are linked"" is from a debunked scientist who's license was revoked. Anyone who believes in 5G towers or bill gates causing COVID19 is a sheep.",n/a,1,19,1,4,CT,5,10,1,1,1,2.066,2.066,7.424,1
5/19/20 13:08,5/19/20 13:12,0,99.157.102.220,100,227,1,5/19/20 13:12,R_3ssv3EwR4T5MZps,,,,,34.03439331,-84.60019684,anonymous,EN,1,A7204W9E8IR1R,5,7,1,1,1,1,1,4,4,1,1,1,3,1,1,1,1,2,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,"This is my opinion on coronavirus. I believe what scientists and experts say, not the federal government.",,2,29,1,3,Georgia,4,5,3,3,1,3.795,3.795,5.931,1
5/19/20 13:05,5/19/20 13:12,0,47.17.165.234,100,437,1,5/19/20 13:12,R_2SuEGtg4qd2cMat,,,,,41.563797,-73.79530334,anonymous,EN,1,A2LZ8CUUOZK2NG,4,1,3,1,1,2,1,2,1,1,1,1,2,1,1,2,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,I answered from the information I have heard.,,1,50,1,4,New York,4,5,2,1,1,22.683,22.683,25.901,1
5/19/20 13:04,5/19/20 13:12,0,69.175.209.22,100,476,1,5/19/20 13:12,R_2BqUaZ2BCOsLphc,,,,,33.51190186,-101.9316025,anonymous,EN,1,A252P9NJHP5QOZ,4,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,5,1,1,1,1,1,3,1,1,1,"I know that the vaccine was not created in a lab as a bio-weapon. It most likely naturally came to be in a wet market in Wuhan. While the Chinese government failed to accurately report the health risk of the virus, it would lead to hate crimes to call this virus the Chinese virus. Additionally, I was a biologic major in school and trust scientists and the science around the virus more than I believe that this world wide crisis is a personal attack on Donald Trump. ","No additional thoughts, thank you. ",2,29,6,3,TX,4,7,1,2,1,9.319,9.319,12.991,1
5/19/20 13:06,5/19/20 13:12,0,74.70.170.251,100,326,1,5/19/20 13:12,R_2sbUd76u6EajgKd,,,,,42.70889282,-73.20359802,anonymous,EN,1,A3I55L67X0MWC4,4,2,5,2,1,2,4,5,5,3,2,2,2,2,3,2,2,2,2,2,1,1,4,4,5,2,3,3,3,4,5,2,1,"I do not think our response to coved-19 has been too strong, but I do believe that eventually we will have to return to normal.  We cannot afford to stay at home indefinitely.  I also am a strong supporter of vaccines, and I think a vaccine will be a great help in stopping the spread of covid-19.",,2,53,1,4,MA,4,3,4,5,1,4.481,5.297,5.943,3
5/19/20 13:06,5/19/20 13:12,0,47.28.103.73,100,339,1,5/19/20 13:12,R_1CywTQHK96Jiaa8,,,,,34.16070557,-118.2263947,anonymous,EN,1,A28OGF1KGFBYU8,4,1,5,1,1,1,1,2,2,1,1,1,1,3,3,3,3,3,2,2,3,1,1,5,4,1,1,1,1,1,2,1,1,I think that the coronavirus is serious and needs to be taken seriously. I also don't think its appropriate to use the virus as an excuse to be prejudice towards certain groups of people.,no,2,32,1,1,california,5,5,1,1,1,7.553,7.553,12.184,1
5/19/20 13:08,5/19/20 13:12,0,173.20.65.61,100,254,1,5/19/20 13:12,R_2S6STYDJ5VqWPfY,,,,,31.05940247,-87.48549652,anonymous,EN,1,A1VF3WAZ8YS8K2,4,3,6,2,3,6,1,1,1,1,2,1,2,1,2,1,1,2,1,1,3,1,1,3,2,1,2,2,2,2,2,3,1,I thought about how I've felt about what I've seen with the outbreak so far and my general thoughts about vaccines.,,2,28,1,3,Florida,4,3,1,2,1,4.932,4.932,6.464,1
5/19/20 13:04,5/19/20 13:12,0,172.58.203.117,100,486,1,5/19/20 13:12,R_6Pg9Ngo9P8nECPf,,,,,39.9611969,-75.2303009,anonymous,EN,1,A21D9YDJU8K2QI,4,2,2,1,3,4,1,3,1,1,4,2,4,4,4,4,1,4,5,4,3,1,4,4,5,7,5,2,3,1,1,1,1,COVID-19 is a real threat to the world and to Americans.  We should protect ourselves and protect those around us from getting sick. ,None,1,35,1,4,NJ,5,3,6,6,1,1.347,3.603,7.926,2
5/19/20 13:05,5/19/20 13:12,0,207.188.176.103,100,424,1,5/19/20 13:12,R_3LZ8TH2zJ7psfGX,,,,,47.60920715,-122.3314056,anonymous,EN,1,A31DW3YPATSYI,4,5,1,6,6,3,6,1,4,7,6,5,3,6,4,3,3,2,5,5,3,1,7,6,4,5,6,7,3,5,5,2,1,There are good and best .,"Good survey,",1,44,2,3,Texas,5,5,6,6,1,38.572,134.495,135.716,3
5/19/20 13:06,5/19/20 13:12,0,108.116.253.37,100,347,1,5/19/20 13:12,R_voDDLc3Yc5df9Yd,,,,,28.54359436,-81.37380219,anonymous,EN,1,A1TY1T80SHMHQQ,4,2,6,2,2,3,2,3,3,2,5,2,3,3,3,3,4,4,4,2,2,1,2,2,2,4,4,4,4,4,4,4,1,"There is still a lot we have to learn about the virus. I look forward to continued research. In the meantime, many of my answers of neither agree nor disagree reflect that more research is still needed.",no,2,33,1,3,florida,5,5,2,6,1,7.636,7.636,8.619,1
5/19/20 13:06,5/19/20 13:12,0,98.149.74.82,100,347,1,5/19/20 13:12,R_2YbRQC4KglqOY6c,,,,,33.8000946,-117.9949036,anonymous,EN,1,A337Y4X67PY4QI,4,6,3,2,2,2,2,3,2,3,2,2,4,2,2,2,2,3,3,2,2,1,2,4,2,2,2,2,2,2,2,2,1,"I believe scientist give out recommendations based on science, not on other biases or agendas.",no thanks.,2,46,4,1,California,5,5,5,5,1,12.069,12.069,12.857,1
5/19/20 13:05,5/19/20 13:12,0,137.119.16.36,100,407,1,5/19/20 13:12,R_1C7axbEiCuceJ6A,,,,,41.99139404,-75.26470184,anonymous,EN,1,A237O646ZJ1SFW,3,1,3,1,1,2,5,5,5,4,1,1,1,5,3,5,3,4,1,1,1,1,2,5,3,4,5,1,2,3,5,1,1,I answered exactly the way I feel.  I gave my true opinions.,I don't.,2,41,1,4,NY,4,7,3,3,1,7.929,7.929,9.624,1
5/19/20 13:06,5/19/20 13:12,0,65.128.237.172,100,343,1,5/19/20 13:12,R_1rOmYmEEYpem40r,,,,,44.91209412,-93.17169952,anonymous,EN,1,A1KQ4XZM996XWW,4,1,2,1,1,1,1,2,1,2,2,1,2,1,2,1,1,3,2,2,2,1,1,1,2,1,2,1,1,1,2,2,1,"I feel strongly that we are handling this as a country incorrectly.  We are not taking enough measures, and selfish citizens are making everything worse with their false information.  This is 9/11 every week, and we're complacent because it primarily kills the elderly.  It's disgusting.","None, thanks.",2,36,1,2,Minnesota,4,10,2,2,1,11.974,11.974,12.973,1
5/19/20 13:08,5/19/20 13:12,0,47.227.109.67,100,267,1,5/19/20 13:12,R_3JJnBmAg2MxEo1s,,,,,39.74360657,-86.11579895,anonymous,EN,1,AHDZLY0XIQDJA,4,5,3,4,5,2,5,3,6,5,5,5,2,7,5,3,3,3,5,6,3,0,4,6,5,5,5,4,2,4,5,3,0,NO,NO,2,28,1,3,INDIANA,5,5,5,5,0,1.708,1.708,10.137,1
5/19/20 13:07,5/19/20 13:12,0,96.8.121.166,100,277,1,5/19/20 13:12,R_eDNEadKPKN9B00F,,,,,47.49020386,-122.3003998,anonymous,EN,1,A1YZVT6YAC9M5K,5,7,2,7,7,1,7,1,7,6,6,7,1,7,7,1,2,1,7,5,1,1,6,7,6,5,7,7,1,6,5,1,1,good,good,2,26,3,2,new york,5,5,7,7,0,19.302,19.302,20.729,1
5/19/20 13:08,5/19/20 13:12,0,172.220.105.86,100,248,1,5/19/20 13:12,R_1l9lcbFvAv64sCX,,,,,43.03439331,-89.5007019,anonymous,EN,1,A2SD7GN80U31GW,3,1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,2,2,3,1,I answered based on how much I agreed or disagreed with the statement.,no,2,35,1,2,Wisconsin,5,6,1,2,1,5.399,5.399,6.881,1
5/19/20 13:04,5/19/20 13:12,0,68.108.70.247,100,493,1,5/19/20 13:12,R_1OJpiYwfN03QpRs,,,,,36.19619751,-115.263298,anonymous,EN,1,A15XTVRYIVWOO5,4,5,2,5,6,2,5,3,5,6,5,6,2,6,6,2,2,2,5,5,2,1,6,6,5,5,5,6,2,5,6,2,1,"because of covid,i answered well because covid is fa miler to everyone ",no,2,58,1,1,nevada,5,1,6,6,1,64.012,64.012,74.825,1
5/19/20 13:05,5/19/20 13:12,0,71.215.0.198,100,440,1,5/19/20 13:12,R_2fCI2KiXdAs1SB2,,,,,26.56770325,-81.59600067,anonymous,EN,1,A5CMNI7B03XL,4,2,3,2,4,2,4,5,5,6,5,3,4,5,6,6,3,3,3,2,3,1,6,7,6,7,5,3,2,3,1,2,1,I think the best way to deal with the Covid-19 situation is to be cautious about what anyone says. The less they know about viral outbreaks the more cautious you should be. Also be careful taking partisan talking points as anything more than wish-casting. Both sides have a narrative they are pushing so do not fall into the trap of thinking you can trust people who hate you or those who do not have your interests at heart. ,"thanks, one this pandemic is proving beyond doubt no one cares about middle America from either party.",1,25,1,3,Florida,4,10,7,4,1,5.56,5.56,9.924,1
5/19/20 13:04,5/19/20 13:12,0,96.42.34.216,100,504,1,5/19/20 13:12,R_263xXgMb41As8Da,,,,,43.08120728,-89.3844986,anonymous,EN,1,A1O183H48OMDJX,2,1,5,2,1,3,2,4,5,1,1,1,2,7,2,1,1,3,4,2,3,1,1,1,1,1,5,1,2,2,1,5,1,I picked my responses based on the information I learned while in my free time reading about the disease,N/A I assume this survey is to understand more about the misinformation spread about the disease.,1,22,4,2,Wisconsin,5,2,3,3,1,2.777,14.204,17.354,3
5/19/20 13:06,5/19/20 13:12,0,196.17.66.106,100,396,1,5/19/20 13:12,R_2V2Dchi81ku7oM5,,,,,34.05439758,-118.2440033,anonymous,EN,1,A29NGU59TV0DB5,4,5,2,6,5,3,5,2,5,5,6,5,3,5,5,2,3,3,6,6,3,0,6,6,5,5,5,5,3,6,5,3,1,THE QUESTION IS ABOUT THE COVID-19 PROBLEMS AND OTHER I HAVE ANSWERED BY MY OWN OPINION,GOOD EXPERIENCE,2,65,1,3,USA,4,41,5,6,1,11.029,11.029,12.803,1
5/19/20 13:06,5/19/20 13:12,0,72.201.200.145,100,346,1,5/19/20 13:12,R_3qNFNgFtQ8S03sA,,,,,33.57679749,-112.2348022,anonymous,EN,1,AI4AO0O0WIJF7,3,2,5,1,2,1,2,4,3,2,1,1,2,3,2,3,2,1,1,1,1,1,1,2,4,5,5,4,4,3,1,3,1,"I think a vaccine would be great.  People could get back to normal and not have to be so careful.  I don't think China released the virus on purpose, but they didn't tell the whole truth about how far it was spreading.",,2,45,1,1,AZ,5,3,4,4,1,21.272,21.272,22.234,1
5/19/20 13:04,5/19/20 13:12,0,73.142.126.66,100,505,1,5/19/20 13:12,R_3qvxtUxYqNfo7sO,,,,,42.36399841,-71.02649689,anonymous,EN,1,AUEQCFK11DCPY,2,2,3,2,2,2,2,3,2,2,2,2,2,3,2,2,3,3,3,2,2,1,2,3,2,2,6,2,2,3,3,4,1,"I am concerned about COVID-19, and the priority should still be keeping people safe and alive, and not the economy. The varied responses of leaders within the US to COVID-19 have exacerbated the negative effects. I trust the WHO, but recently I have begun to doubt the legitimacy of the CDC.",Thank you for letting me participate!,1,30,1,4,MA,5,2,2,2,1,6.215,7.705,32.436,2
5/19/20 13:04,5/19/20 13:12,0,108.245.96.98,100,482,1,5/19/20 13:12,R_3iPbxANCeRID9rJ,,,,,30.41499329,-91.07730103,anonymous,EN,1,A59U6T05E2PBV,5,6,2,5,6,1,5,2,5,6,6,5,2,5,6,2,3,2,5,7,2,1,6,6,5,5,5,5,2,5,5,2,1,"i understand the introduction , i will fill the survey",very good,1,32,2,2,la,5,45,1,1,1,27.519,27.519,29.733,1
5/19/20 13:06,5/19/20 13:12,0,73.15.215.113,100,385,1,5/19/20 13:12,R_1JIxyoE8za0BJ71,,,,,37.7183075,-122.4103012,anonymous,EN,1,A2NYDCQ3Y6QS4Q,4,1,6,1,2,1,1,3,2,1,1,1,1,2,1,1,1,2,3,1,1,1,1,4,4,1,6,1,1,1,1,7,1,I believe vaccines are essential to a healthier community. Anti-vaxxers make no sense at all.,no,2,28,4,1,CA,5,5,2,2,1,6.237,6.237,9.651,1
5/19/20 13:04,5/19/20 13:12,0,181.214.186.112,100,484,1,5/19/20 13:12,R_3q8vTX4rzuYrcUr,,,,,35.5144043,-97.58650208,anonymous,EN,1,A2HYJMC8JK3GR4,4,6,2,3,2,2,6,6,7,5,6,2,2,1,4,1,1,6,7,6,3,1,6,6,6,7,6,3,2,5,3,2,1,"Covid has been declared a pandemic by the US and WHO. We have to take this seriously and follow the guidelines issues by CDC and WHO, to protect us and our loved ones. ",none,2,23,1,3,New Mexico,5,5,2,5,1,4.078,4.078,7.159,1
5/19/20 13:04,5/19/20 13:12,0,162.195.163.122,100,486,1,5/19/20 13:12,R_1OqPyJQpAaIOWCz,,,,,42.42480469,-83.19509888,anonymous,EN,1,A2VLVB9EI1D9B,4,6,1,5,6,3,5,2,7,6,5,7,2,7,7,3,2,1,5,6,1,1,6,7,5,4,7,5,2,6,6,3,1,I survey is very support ,I like this study ,1,30,2,3,Michigan,4,48,6,6,1,31.758,67.301,68.985,4
5/19/20 13:05,5/19/20 13:12,0,76.244.13.195,100,468,1,5/19/20 13:12,R_2CCZZPFyRdX5EqL,,,,,38.59429932,-90.23210144,anonymous,EN,1,A3D0TQ6SLPG3VQ,3,2,6,3,1,2,4,4,5,1,1,1,1,6,1,2,2,4,5,3,2,1,2,2,5,2,3,3,3,3,3,3,1,I consider myself a reasonably well informed person and my answers were the result of things I have come to learn in the past 5 months. I am a healthy 42 year old and I am not very concerned I will get the disease myself but I think social distancing is necessary for public safety and the greater good. I believe the economy will kick start and will recover over the next 2-5 years if no other major global event occurs.,interesting study - thank you!,2,42,1,2,Missouri,5,7,3,3,1,7.653,9.588,10.266,2
5/19/20 13:04,5/19/20 13:12,0,32.214.194.70,100,509,1,5/19/20 13:12,R_1rvjz4BYXY87y61,,,,,41.70410156,-72.67900085,anonymous,EN,1,AQMV5WG76VTY1,5,2,4,1,6,1,2,4,3,4,5,1,3,2,4,3,2,5,4,4,3,1,5,4,4,1,4,1,1,5,1,1,1,I chose honest answers and based off of my knowledge regarding the coronavirus. Right now covid-19 has been getting worse and I feel that the government isn't doing enough  or didn't do enough that could have stopped the spread when it was first outbreaking in china.,No comments.,1,22,1,4,Connecticut,5,7,5,5,1,10.496,10.496,17.717,1
5/19/20 13:04,5/19/20 13:12,0,192.200.158.109,100,520,1,5/19/20 13:12,R_2TRAgAayXWlPX2E,,,,,33.44129944,-112.042099,anonymous,EN,1,A1NLKLRUV2JP9U,4,5,2,5,6,2,5,2,5,6,5,6,3,5,6,3,2,2,5,6,3,1,5,5,6,5,6,6,3,6,4,3,1,i believe it is the right answer,none,1,58,1,4,texas,5,35,4,5,1,10.704,10.704,12.228,1
5/19/20 13:08,5/19/20 13:12,0,73.90.25.54,100,277,1,5/19/20 13:12,R_3gShYzZSMJINGPt,,,,,38.6710968,-121.1495056,anonymous,EN,1,A1RPE3HZZBRGEY,3,5,7,6,1,3,6,2,5,6,5,5,4,5,6,3,2,2,5,6,2,1,5,6,6,5,6,5,2,6,5,3,1,I answered the questions based off my knowledge,no,2,21,1,1,California,5,1,5,6,1,7.153,7.153,8.486,1
5/19/20 13:04,5/19/20 13:12,0,108.224.68.215,100,532,1,5/19/20 13:12,R_1jTDWCYkzd2yq7P,,,,,43.11929321,-87.95050049,anonymous,EN,1,A1AKF49Q1B4Q9O,2,2,2,1,1,1,5,1,6,6,6,1,4,6,5,2,4,2,7,4,2,1,7,4,5,6,6,2,1,6,3,3,1,I can choose the answer honestly ,None ,1,25,1,4,California ,5,10,4,4,1,4.459,44.556,45.893,9
5/19/20 13:06,5/19/20 13:12,0,70.190.162.164,100,357,1,5/19/20 13:12,R_3ISOfzIRtLyXPbx,,,,,31.54020691,-110.2669983,anonymous,EN,1,A3LYQ00LXQMOX7,5,6,2,6,5,2,6,3,6,5,5,6,2,6,5,2,3,3,5,6,2,1,6,5,6,6,6,5,3,6,6,3,1,corona virus is affected whole world. so all are know the covid-19.,nice survey,1,25,1,2,arizona,5,5,5,5,1,17.324,17.324,18.589,1
5/19/20 13:06,5/19/20 13:12,0,97.93.194.38,100,401,1,5/19/20 13:12,R_2dZtvqp1UasSXZF,,,,,32.42410278,-97.77429962,anonymous,EN,1,A3HNPSPTA0NIR6,4,1,7,1,1,2,3,5,3,2,5,1,2,3,2,3,3,3,2,2,3,1,1,1,3,5,3,3,3,1,2,4,1,I LISTEN TO THE NEWS EVERY DAY AND FEEL THAT I'M UP TO DATE WITH THE LATEST COVID19 NEWS. ,,2,66,1,3,TX,4,12,6,6,1,13.478,13.478,15.041,1
5/19/20 13:03,5/19/20 13:12,0,108.14.73.174,100,546,1,5/19/20 13:12,R_2xzxIeWt5MgZ96C,,,,,40.59480286,-73.97149658,anonymous,EN,1,A2G7N0X0PNX0EE,3,1,3,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,3,2,4,1,1,1,1,1,1,4,1,"I am supportive of vaccinations. I believe the government should take a measured approach as to when to reopen the economy even after most COVID-19 outbreaks have been contained. I do believe that the U.S. should politically distance itself from China, not because the virus originated there, but because the Chinese government withheld information about COVID-19 for months before acknowledging that it was a threat to human health.",No,1,33,4,4,NY,5,7,1,3,1,9.024,9.024,10.591,1
5/19/20 13:07,5/19/20 13:13,0,98.177.158.28,100,308,1,5/19/20 13:13,R_3iyYkJs6sgVfVuA,,,,,32.25030518,-110.9449997,anonymous,EN,1,A19QB9PIVEACNG,5,7,7,2,3,7,7,6,6,7,7,6,6,7,5,7,7,6,5,5,6,1,1,7,3,6,7,7,7,7,7,7,1,I’ve done lots of research and the breakout and response appears “planned”,Nope!,1,29,1,1,Arizona ,5,5,7,7,1,1.929,11.653,12.699,6
5/19/20 13:09,5/19/20 13:13,0,96.255.238.136,100,220,1,5/19/20 13:13,R_3eeh7SElAZetvK5,,,,,38.76789856,-77.45339966,anonymous,EN,1,A133OFB7WTNKCP,4,7,3,6,6,3,7,2,5,7,5,6,2,6,6,1,2,1,7,6,1,1,6,6,7,7,6,6,2,7,5,3,1,They were all my opinions based on what I know or what I have heard or saw on social media,None,1,29,4,4,VA,5,10,4,4,1,1.603,7.486,9.121,4
5/19/20 13:08,5/19/20 13:13,0,98.7.39.56,100,257,1,5/19/20 13:13,R_2QQkcZd8ccOyrrF,,,,,40.78100586,-73.95010376,anonymous,EN,1,A3REMAR30PW94V,4,3,2,2,1,1,3,4,4,5,1,1,1,5,5,3,1,1,2,1,1,1,2,2,4,3,1,1,1,2,2,3,1,I am in a city affected by coronavirus and it has gotten this bad because people don’t take it seriously ,,2,27,4,4,New York,5,3,4,4,1,11.689,11.689,12.782,1
5/19/20 13:05,5/19/20 13:13,0,73.222.238.70,100,447,1,5/19/20 13:13,R_1E0gJvnSaURu3Le,,,,,37.37730408,-122.0194016,anonymous,EN,1,A2BF2FUO6F63N7,4,1,2,2,1,1,1,2,2,2,2,1,2,3,3,2,2,2,1,2,3,1,2,2,2,1,1,1,5,3,5,2,1,"should we still keep social distancing, I think it's very necessary to do so . because we don""t know who are carry the virus without sypthoms",no,2,39,4,1,CA,5,1,4,4,1,75.13,75.13,76.389,1
5/19/20 13:06,5/19/20 13:13,0,76.183.113.136,100,400,1,5/19/20 13:13,R_21pr7UJy1SILfCA,,,,,33.09509277,-96.88050079,anonymous,EN,1,A3MEGTO8MPAH8D,4,3,5,2,2,3,1,4,2,2,3,1,3,3,4,2,2,5,5,5,3,1,2,3,5,2,2,3,3,3,4,3,1,I answered based on what I heard in the news.,na,2,40,4,3,Texas,5,2,3,4,1,10.659,10.659,15.373,1
5/19/20 13:08,5/19/20 13:13,0,73.32.187.234,100,273,1,5/19/20 13:13,R_10O54YJSirS1TjZ,,,,,29.74389648,-95.60669708,anonymous,EN,1,A3LFNTTYLJVPJ8,4,5,2,6,5,2,5,3,6,6,6,6,3,5,5,2,2,2,5,5,2,1,6,5,6,5,6,5,2,6,6,3,1,no,no,1,51,1,4,TX,4,48,6,7,0,43.886,43.886,46,1
5/19/20 13:06,5/19/20 13:13,0,107.213.197.65,100,419,1,5/19/20 13:13,R_2alPCuMRbUxKjVE,,,,,33.69259644,-84.25090027,anonymous,EN,1,A3AIUFTRDY7L4U,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,"I answered the way I did based off of the information about the virus that I have received from NPR, the CDC and the New York Times.",not at this time,2,54,1,3,Georgia,5,7,1,1,1,16.569,16.569,18.754,1
5/19/20 13:03,5/19/20 13:13,0,196.17.65.163,100,576,1,5/19/20 13:13,R_r2sWnr4FYaM609P,,,,,34.05439758,-118.2440033,anonymous,EN,1,A2G1MFGLPLRIDY,4,2,2,2,2,2,4,3,4,6,4,4,4,2,5,3,2,4,4,5,3,1,5,4,4,5,4,4,3,4,4,3,1,correctly anwser,good,1,38,1,3,california,5,5,6,6,0,10.09,14.562,15.862,2
5/19/20 13:06,5/19/20 13:13,0,107.206.149.126,100,417,1,5/19/20 13:13,R_eyXuS6WPI1KXEPf,,,,,38.62260437,-121.388504,anonymous,EN,1,A2BVKLFUMVG9EO,4,2,3,1,2,2,4,4,4,1,4,2,3,2,2,2,2,3,4,4,2,1,1,4,5,5,4,3,2,3,5,2,1,I was being honest ,No,2,24,6,1,California,5,2,2,2,1,2.895,11.981,12.602,8
